OrderLineID;OrderID;ProductID;Quantity;UnitPrice;DiscountRate;LineAmount
OL001825_3;O001825;P0271;2;181.11;0.05;344.11
OL001826_1;O001826;P0393;1;533.76;0.05;507.07
OL001826_2;O001826;P0284;6;324.52;0;1947.12
OL001826_3;O001826;P0275;6;483.85;0.2;2322.48
OL001826_4;O001826;P0366;4;460.32;0;1841.28
OL001826_5;O001826;P0055;2;587.3;0.05;1115.87
OL001827_1;O001827;P0290;5;561.78;0;2808.9
OL001828_1;O001828;P0232;1;639.0;0.1;575.1
OL001829_1;O001829;P0326;4;796.85;0.05;3028.03
OL001829_2;O001829;P0096;3;120.44;0;361.32
OL001830_1;O001830;P0337;4;154.1;0;616.4
OL001830_2;O001830;P0052;3;606.63;0;1819.89
OL001831_1;O001831;P0334;3;481.63;0.1;1300.4
OL001832_1;O001832;P0202;2;103.78;0.2;166.05
OL001833_1;O001833;P0483;1;787.1;0.2;629.68
OL001833_2;O001833;P0111;3;169.16;0;507.48
OL001833_3;O001833;P0141;5;705.31;0;3526.55
OL001834_1;O001834;P0199;2;380.74;0;761.48
OL001834_2;O001834;P0410;5;62.25;0.1;280.12
OL001834_3;O001834;P0382;3;217.42;0;652.26
OL001834_4;O001834;P0011;5;638.57;0.1;2873.57
OL001835_1;O001835;P0216;6;264.68;0;1588.08
OL001836_1;O001836;P0344;5;616.84;0.1;2775.78
OL001836_2;O001836;P0202;4;103.78;0;415.12
OL001837_1;O001837;P0265;3;15.21;0;45.63
OL001837_2;O001837;P0212;5;529.44;0;2647.2
OL001837_3;O001837;P0035;4;439.05;0.05;1668.39
OL001837_4;O001837;P0037;4;655.22;0;2620.88
OL001838_1;O001838;P0489;1;70.72;0.1;63.65
OL001838_2;O001838;P0213;4;771.24;0.05;2930.71
OL001838_3;O001838;P0274;4;169.86;0.2;543.55
OL001838_4;O001838;P0153;1;554.19;0;554.19
OL001838_5;O001838;P0280;6;15.68;0;94.08
OL001839_1;O001839;P0423;5;403.13;0.2;1612.52
OL001839_2;O001839;P0061;4;489.47;0;1957.88
OL001839_3;O001839;P0340;2;193.92;0.05;368.45
OL001840_1;O001840;P0150;6;566.66;0.1;3059.96
OL001841_1;O001841;P0038;2;690.23;0.1;1242.41
OL001841_2;O001841;P0251;6;130.39;0;782.34
OL001841_3;O001841;P0469;3;58.57;0.1;158.14
OL001841_4;O001841;P0332;5;423.42;0.05;2011.24
OL001842_1;O001842;P0407;5;553.63;0.2;2214.52
OL001843_1;O001843;P0126;4;160.09;0.1;576.32
OL001843_2;O001843;P0129;3;240.53;0;721.59
OL001843_3;O001843;P0421;4;572.52;0.05;2175.58
OL001843_4;O001843;P0285;4;411.59;0;1646.36
OL001843_5;O001843;P0269;1;463.05;0;463.05
OL001844_1;O001844;P0007;1;263.33;0;263.33
OL001844_2;O001844;P0001;1;481.57;0.05;457.49
OL001844_3;O001844;P0476;2;740.34;0.1;1332.61
OL001844_4;O001844;P0276;2;436.04;0.2;697.66
OL001844_5;O001844;P0498;4;429.72;0.2;1375.1
OL001845_1;O001845;P0105;6;183.03;0.2;878.54
OL001845_2;O001845;P0240;4;498.5;0.1;1794.6
OL001846_1;O001846;P0340;2;193.92;0.2;310.27
OL001846_2;O001846;P0158;2;182.39;0.2;291.82
OL001846_3;O001846;P0210;2;475.56;0.05;903.56
OL001846_4;O001846;P0276;2;436.04;0.05;828.48
OL001846_5;O001846;P0299;2;17.68;0.1;31.82
OL001847_1;O001847;P0186;5;402.12;0.2;1608.48
OL001847_2;O001847;P0179;4;27.31;0;109.24
OL001847_3;O001847;P0457;5;480.94;0;2404.7
OL001848_1;O001848;P0301;4;463.23;0;1852.92
OL001848_2;O001848;P0140;6;470.31;0.2;2257.49
OL001849_1;O001849;P0141;3;705.31;0.05;2010.13
OL001850_1;O001850;P0296;2;702.13;0.1;1263.83
OL001851_1;O001851;P0042;5;611.56;0.1;2752.02
OL001852_1;O001852;P0138;4;449.53;0.2;1438.5
OL001852_2;O001852;P0374;1;119.34;0;119.34
OL001852_3;O001852;P0054;3;790.64;0.2;1897.54
OL001852_4;O001852;P0057;2;523.52;0;1047.04
OL001852_5;O001852;P0195;2;153.2;0.05;291.08
OL001853_1;O001853;P0356;3;437.87;0.1;1182.25
OL001853_2;O001853;P0026;5;100.02;0.05;475.09
OL001853_3;O001853;P0415;4;736.04;0.1;2649.74
OL001854_1;O001854;P0049;6;10.53;0;63.18
OL001854_2;O001854;P0019;6;629.57;0.1;3399.68
OL001854_3;O001854;P0128;3;242.69;0.1;655.26
OL001854_4;O001854;P0158;6;182.39;0;1094.34
OL001854_5;O001854;P0259;1;135.79;0.05;129.0
OL001855_1;O001855;P0477;5;66.68;0.1;300.06
OL001855_2;O001855;P0194;3;677.04;0.1;1828.01
OL001856_1;O001856;P0245;5;434.35;0;2171.75
OL001856_2;O001856;P0337;4;154.1;0.05;585.58
OL001856_3;O001856;P0448;5;423.67;0.1;1906.51
OL001856_4;O001856;P0058;2;496.7;0;993.4
OL001856_5;O001856;P0027;1;284.86;0;284.86
OL001857_1;O001857;P0004;3;392.54;0;1177.62
OL001857_2;O001857;P0353;6;116.44;0.05;663.71
OL001857_3;O001857;P0191;1;716.68;0.05;680.85
OL001857_4;O001857;P0342;6;676.4;0.1;3652.56
OL001858_1;O001858;P0336;5;199.25;0.05;946.44
OL001858_2;O001858;P0167;5;472.6;0.05;2244.85
OL001858_3;O001858;P0084;2;437.82;0.2;700.51
OL001859_1;O001859;P0366;6;460.32;0.1;2485.73
OL001860_1;O001860;P0051;3;724.0;0;2172.0
OL001860_2;O001860;P0351;4;635.26;0.2;2032.83
OL001860_3;O001860;P0395;3;157.27;0.1;424.63
OL001860_4;O001860;P0130;5;716.95;0;3584.75
OL001861_1;O001861;P0158;6;182.39;0.05;1039.62
OL001861_2;O001861;P0269;6;463.05;0;2778.3
OL001861_3;O001861;P0277;3;348.88;0;1046.64
OL001861_4;O001861;P0042;5;611.56;0.1;2752.02
OL001862_1;O001862;P0154;1;626.07;0;626.07
OL001862_2;O001862;P0465;6;313.22;0.2;1503.46
OL001862_3;O001862;P0386;3;644.21;0.05;1836.0
OL001862_4;O001862;P0319;3;395.12;0.2;948.29
OL001863_1;O001863;P0401;5;119.48;0;597.4
OL001864_1;O001864;P0429;4;719.05;0;2876.2
OL001864_2;O001864;P0470;1;367.85;0.1;331.07
OL001864_3;O001864;P0092;6;376.04;0.1;2030.62
OL001865_1;O001865;P0325;1;60.4;0;60.4
OL001865_2;O001865;P0269;6;463.05;0;2778.3
OL001865_3;O001865;P0023;4;157.25;0;629.0
OL001866_1;O001866;P0126;6;160.09;0.05;912.51
OL001866_2;O001866;P0204;3;297.04;0;891.12
OL001867_1;O001867;P0244;2;18.81;0;37.62
OL001868_1;O001868;P0079;2;262.75;0.05;499.22
OL001868_2;O001868;P0019;3;629.57;0.05;1794.27
OL001868_3;O001868;P0412;2;461.83;0;923.66
OL001868_4;O001868;P0392;4;498.19;0;1992.76
OL001869_1;O001869;P0019;3;629.57;0.1;1699.84
OL001869_2;O001869;P0288;6;771.19;0;4627.14
OL001869_3;O001869;P0113;3;533.09;0.05;1519.31
OL001869_4;O001869;P0487;3;584.31;0.1;1577.64
OL001870_1;O001870;P0448;3;423.67;0.05;1207.46
OL001871_1;O001871;P0014;1;732.38;0.1;659.14
OL001871_2;O001871;P0414;3;357.25;0;1071.75
OL001871_3;O001871;P0171;4;395.19;0.1;1422.68
OL001872_1;O001872;P0094;1;775.04;0.05;736.29
OL001872_2;O001872;P0123;1;261.79;0;261.79
OL001872_3;O001872;P0205;2;483.96;0;967.92
OL001873_1;O001873;P0427;1;339.4;0;339.4
OL001873_2;O001873;P0281;4;524.74;0;2098.96
OL001874_1;O001874;P0123;1;261.79;0;261.79
OL001874_2;O001874;P0119;6;219.52;0;1317.12
OL001874_3;O001874;P0397;6;248.84;0;1493.04
OL001875_1;O001875;P0166;4;185.58;0;742.32
OL001875_2;O001875;P0326;4;796.85;0.1;2868.66
OL001875_3;O001875;P0095;5;329.47;0.05;1564.98
OL001875_4;O001875;P0458;6;539.99;0.2;2591.95
OL001875_5;O001875;P0141;4;705.31;0.1;2539.12
OL001876_1;O001876;P0126;2;160.09;0.1;288.16
OL001876_2;O001876;P0029;2;557.81;0.1;1004.06
OL001876_3;O001876;P0486;2;640.6;0;1281.2
OL001876_4;O001876;P0370;3;454.88;0.1;1228.18
OL001877_1;O001877;P0443;4;306.44;0;1225.76
OL001877_2;O001877;P0279;6;332.83;0;1996.98
OL001877_3;O001877;P0354;3;397.17;0;1191.51
OL001877_4;O001877;P0485;5;18.52;0;92.6
OL001878_1;O001878;P0395;5;157.27;0.05;747.03
OL001879_1;O001879;P0227;6;743.62;0;4461.72
OL001879_2;O001879;P0268;6;388.26;0.2;1863.65
OL001879_3;O001879;P0113;5;533.09;0;2665.45
OL001879_4;O001879;P0464;6;326.65;0.05;1861.9
OL001880_1;O001880;P0041;6;694.97;0.2;3335.86
OL001880_2;O001880;P0012;3;530.34;0;1591.02
OL001880_3;O001880;P0391;1;426.17;0.2;340.94
OL001880_4;O001880;P0328;6;32.57;0.05;185.65
OL001880_5;O001880;P0175;5;544.63;0.1;2450.84
OL001881_1;O001881;P0417;3;368.41;0.2;884.18
OL001881_2;O001881;P0423;3;403.13;0.1;1088.45
OL001881_3;O001881;P0349;4;43.17;0.05;164.05
OL001881_4;O001881;P0239;6;352.09;0.05;2006.91
OL001881_5;O001881;P0087;6;420.61;0.2;2018.93
OL001882_1;O001882;P0383;2;166.51;0.05;316.37
OL001883_1;O001883;P0229;4;135.9;0.2;434.88
OL001883_2;O001883;P0014;6;732.38;0.2;3515.42
OL001883_3;O001883;P0424;3;385.81;0;1157.43
OL001883_4;O001883;P0379;3;436.54;0.2;1047.7
OL001884_1;O001884;P0072;4;579.4;0;2317.6
OL001884_2;O001884;P0152;2;768.81;0.05;1460.74
OL001885_1;O001885;P0317;6;746.16;0.05;4253.11
OL001886_1;O001886;P0149;3;168.57;0;505.71
OL001886_2;O001886;P0260;4;193.08;0;772.32
OL001886_3;O001886;P0019;4;629.57;0;2518.28
OL001886_4;O001886;P0236;5;664.71;0;3323.55
OL001887_1;O001887;P0247;3;163.52;0.2;392.45
OL001887_2;O001887;P0335;1;207.42;0;207.42
OL001887_3;O001887;P0144;3;385.42;0.2;925.01
OL001887_4;O001887;P0036;1;90.91;0;90.91
OL001887_5;O001887;P0225;2;147.3;0;294.6
OL001888_1;O001888;P0235;1;505.28;0.05;480.02
OL001889_1;O001889;P0008;4;240.24;0.1;864.86
OL001889_2;O001889;P0495;3;376.57;0;1129.71
OL001889_3;O001889;P0137;1;549.67;0.05;522.19
OL001889_4;O001889;P0268;2;388.26;0.05;737.69
OL001890_1;O001890;P0494;3;590.15;0;1770.45
OL001891_1;O001891;P0494;3;590.15;0;1770.45
OL001891_2;O001891;P0324;3;195.36;0.1;527.47
OL001891_3;O001891;P0096;3;120.44;0.05;343.25
OL001891_4;O001891;P0111;1;169.16;0;169.16
OL001892_1;O001892;P0281;5;524.74;0.1;2361.33
OL001893_1;O001893;P0427;5;339.4;0;1697.0
OL001894_1;O001894;P0440;3;714.73;0;2144.19
OL001894_2;O001894;P0172;6;611.34;0.2;2934.43
OL001894_3;O001894;P0443;3;306.44;0.2;735.46
OL001894_4;O001894;P0077;3;382.69;0.05;1090.67
OL001895_1;O001895;P0281;1;524.74;0;524.74
OL001895_2;O001895;P0020;3;367.43;0;1102.29
OL001895_3;O001895;P0488;2;528.49;0.2;845.58
OL001896_1;O001896;P0006;4;499.95;0;1999.8
OL001897_1;O001897;P0288;2;771.19;0;1542.38
OL001898_1;O001898;P0030;6;394.47;0.2;1893.46
OL001898_2;O001898;P0470;4;367.85;0.2;1177.12
OL001898_3;O001898;P0217;1;571.0;0;571.0
OL001898_4;O001898;P0436;1;646.77;0.2;517.42
OL001899_1;O001899;P0112;5;126.69;0.2;506.76
OL001899_2;O001899;P0332;3;423.42;0;1270.26
OL001900_1;O001900;P0023;4;157.25;0.2;503.2
OL001900_2;O001900;P0096;3;120.44;0;361.32
OL001901_1;O001901;P0109;4;759.21;0;3036.84
OL001901_2;O001901;P0201;1;195.65;0.05;185.87
OL001901_3;O001901;P0007;6;263.33;0;1579.98
OL001902_1;O001902;P0135;5;684.61;0;3423.05
OL001902_2;O001902;P0122;2;552.86;0;1105.72
OL001902_3;O001902;P0231;4;283.35;0.05;1076.73
OL001902_4;O001902;P0289;6;528.94;0;3173.64
OL001902_5;O001902;P0499;1;87.64;0.1;78.88
OL001903_1;O001903;P0331;6;359.07;0;2154.42
OL001903_2;O001903;P0458;2;539.99;0.2;863.98
OL001903_3;O001903;P0165;1;87.11;0.2;69.69
OL001904_1;O001904;P0396;3;397.05;0;1191.15
OL001904_2;O001904;P0455;3;714.87;0;2144.61
OL001905_1;O001905;P0046;1;324.2;0;324.2
OL001905_2;O001905;P0002;2;76.91;0;153.82
OL001905_3;O001905;P0411;1;347.77;0.2;278.22
OL001905_4;O001905;P0078;2;732.02;0.05;1390.84
OL001905_5;O001905;P0465;1;313.22;0.1;281.9
OL001906_1;O001906;P0402;5;349.75;0.05;1661.31
OL001906_2;O001906;P0382;6;217.42;0.1;1174.07
OL001907_1;O001907;P0010;6;584.5;0;3507.0
OL001907_2;O001907;P0268;6;388.26;0.05;2213.08
OL001907_3;O001907;P0436;4;646.77;0.05;2457.73
OL001907_4;O001907;P0370;3;454.88;0.2;1091.71
OL001908_1;O001908;P0494;1;590.15;0.2;472.12
OL001908_2;O001908;P0022;2;271.48;0;542.96
OL001908_3;O001908;P0278;3;115.77;0.2;277.85
OL001908_4;O001908;P0226;4;112.75;0;451.0
OL001908_5;O001908;P0402;6;349.75;0.05;1993.57
OL001909_1;O001909;P0309;3;494.09;0.1;1334.04
OL001909_2;O001909;P0201;2;195.65;0;391.3
OL001909_3;O001909;P0271;6;181.11;0;1086.66
OL001909_4;O001909;P0335;3;207.42;0;622.26
OL001910_1;O001910;P0058;4;496.7;0.1;1788.12
OL001910_2;O001910;P0207;6;659.25;0;3955.5
OL001911_1;O001911;P0185;5;666.88;0;3334.4
OL001911_2;O001911;P0387;5;305.32;0;1526.6
OL001911_3;O001911;P0286;3;660.37;0.05;1882.05
OL001911_4;O001911;P0360;6;44.58;0;267.48
OL001912_1;O001912;P0309;1;494.09;0.2;395.27
OL001912_2;O001912;P0062;3;637.08;0.05;1815.68
OL001912_3;O001912;P0311;5;604.23;0.1;2719.04
OL001912_4;O001912;P0023;2;157.25;0.2;251.6
OL001913_1;O001913;P0362;5;577.1;0.1;2596.95
OL001913_2;O001913;P0265;4;15.21;0;60.84
OL001913_3;O001913;P0039;3;646.3;0;1938.9
OL001914_1;O001914;P0261;2;635.25;0;1270.5
OL001915_1;O001915;P0421;2;572.52;0.2;916.03
OL001916_1;O001916;P0366;1;460.32;0;460.32
OL001916_2;O001916;P0201;4;195.65;0;782.6
OL001916_3;O001916;P0112;4;126.69;0;506.76
OL001916_4;O001916;P0138;2;449.53;0.05;854.11
OL001917_1;O001917;P0335;2;207.42;0.1;373.36
OL001917_2;O001917;P0155;5;333.51;0.05;1584.17
OL001917_3;O001917;P0039;4;646.3;0.2;2068.16
OL001918_1;O001918;P0194;3;677.04;0;2031.12
OL001918_2;O001918;P0460;6;497.38;0;2984.28
OL001918_3;O001918;P0032;6;313.32;0.2;1503.94
OL001918_4;O001918;P0080;3;645.43;0.1;1742.66
OL001918_5;O001918;P0347;5;711.14;0;3555.7
OL001919_1;O001919;P0391;1;426.17;0.05;404.86
OL001919_2;O001919;P0177;1;239.75;0;239.75
OL001919_3;O001919;P0232;3;639.0;0;1917.0
OL001919_4;O001919;P0400;2;346.91;0.2;555.06
OL001920_1;O001920;P0175;6;544.63;0.05;3104.39
OL001920_2;O001920;P0008;2;240.24;0.05;456.46
OL001920_3;O001920;P0300;6;658.65;0.2;3161.52
OL001921_1;O001921;P0170;3;715.35;0.05;2038.75
OL001922_1;O001922;P0262;5;522.33;0.05;2481.07
OL001922_2;O001922;P0464;6;326.65;0;1959.9
OL001923_1;O001923;P0318;6;546.87;0.1;2953.1
OL001923_2;O001923;P0461;6;707.1;0;4242.6
OL001923_3;O001923;P0282;3;793.52;0.05;2261.53
OL001923_4;O001923;P0139;2;502.22;0.05;954.22
OL001923_5;O001923;P0032;2;313.32;0.2;501.31
OL001924_1;O001924;P0103;3;795.33;0;2385.99
OL001924_2;O001924;P0250;2;162.86;0.05;309.43
OL001924_3;O001924;P0225;4;147.3;0;589.2
OL001924_4;O001924;P0058;3;496.7;0.1;1341.09
OL001925_1;O001925;P0370;4;454.88;0;1819.52
OL001925_2;O001925;P0033;3;75.31;0;225.93
OL001925_3;O001925;P0358;6;435.78;0;2614.68
OL001925_4;O001925;P0464;1;326.65;0.2;261.32
OL001925_5;O001925;P0354;1;397.17;0.1;357.45
OL001926_1;O001926;P0258;2;297.45;0;594.9
OL001927_1;O001927;P0266;6;231.84;0.2;1112.83
OL001927_2;O001927;P0184;4;100.07;0.2;320.22
OL001927_3;O001927;P0073;3;103.26;0.1;278.8
OL001928_1;O001928;P0129;3;240.53;0.05;685.51
OL001928_2;O001928;P0066;3;324.4;0.1;875.88
OL001929_1;O001929;P0496;1;549.97;0.1;494.97
OL001929_2;O001929;P0422;1;152.75;0.1;137.47
OL001929_3;O001929;P0234;4;162.08;0.1;583.49
OL001929_4;O001929;P0500;6;420.76;0.2;2019.65
OL001929_5;O001929;P0102;1;79.3;0;79.3
OL001930_1;O001930;P0418;6;726.66;0;4359.96
OL001930_2;O001930;P0017;1;474.99;0;474.99
OL001931_1;O001931;P0360;4;44.58;0;178.32
OL001932_1;O001932;P0262;5;522.33;0;2611.65
OL001932_2;O001932;P0224;5;486.68;0.1;2190.06
OL001932_3;O001932;P0121;4;309.18;0.05;1174.88
OL001932_4;O001932;P0343;3;381.42;0.05;1087.05
OL001932_5;O001932;P0460;5;497.38;0.2;1989.52
OL001933_1;O001933;P0151;2;107.86;0.2;172.58
OL001933_2;O001933;P0313;2;686.48;0;1372.96
OL001933_3;O001933;P0046;5;324.2;0;1621.0
OL001933_4;O001933;P0137;4;549.67;0.05;2088.75
OL001933_5;O001933;P0490;2;213.0;0.05;404.7
OL001934_1;O001934;P0301;5;463.23;0;2316.15
OL001934_2;O001934;P0054;3;790.64;0;2371.92
OL001935_1;O001935;P0020;3;367.43;0;1102.29
OL001935_2;O001935;P0004;3;392.54;0.05;1118.74
OL001936_1;O001936;P0062;3;637.08;0.05;1815.68
OL001937_1;O001937;P0121;4;309.18;0.05;1174.88
OL001938_1;O001938;P0055;1;587.3;0.05;557.93
OL001939_1;O001939;P0107;2;654.87;0;1309.74
OL001939_2;O001939;P0002;5;76.91;0.1;346.09
OL001939_3;O001939;P0018;1;737.23;0.05;700.37
OL001939_4;O001939;P0101;3;37.37;0;112.11
OL001940_1;O001940;P0306;4;185.45;0;741.8
OL001940_2;O001940;P0136;4;787.65;0.05;2993.07
OL001940_3;O001940;P0283;6;302.47;0.05;1724.08
OL001941_1;O001941;P0121;5;309.18;0.2;1236.72
OL001942_1;O001942;P0008;1;240.24;0.2;192.19
OL001942_2;O001942;P0347;6;711.14;0.2;3413.47
OL001942_3;O001942;P0301;2;463.23;0.05;880.14
OL001942_4;O001942;P0397;5;248.84;0.05;1181.99
OL001942_5;O001942;P0248;5;540.63;0;2703.15
OL001943_1;O001943;P0266;3;231.84;0;695.52
OL001943_2;O001943;P0355;1;666.77;0.1;600.09
OL001943_3;O001943;P0130;5;716.95;0.1;3226.28
OL001944_1;O001944;P0039;4;646.3;0;2585.2
OL001944_2;O001944;P0002;1;76.91;0.05;73.06
OL001944_3;O001944;P0264;3;726.72;0.05;2071.15
OL001944_4;O001944;P0373;6;659.33;0;3955.98
OL001945_1;O001945;P0432;3;789.16;0.1;2130.73
OL001945_2;O001945;P0041;3;694.97;0.05;1980.66
OL001945_3;O001945;P0052;2;606.63;0.2;970.61
OL001946_1;O001946;P0264;2;726.72;0;1453.44
OL001946_2;O001946;P0129;6;240.53;0;1443.18
OL001946_3;O001946;P0307;4;284.36;0.05;1080.57
OL001947_1;O001947;P0364;2;219.99;0;439.98
OL001947_2;O001947;P0357;1;499.59;0;499.59
OL001948_1;O001948;P0151;2;107.86;0.05;204.93
OL001949_1;O001949;P0176;6;407.64;0.2;1956.67
OL001950_1;O001950;P0095;4;329.47;0.05;1251.99
OL001950_2;O001950;P0489;1;70.72;0;70.72
OL001950_3;O001950;P0427;3;339.4;0.2;814.56
OL001950_4;O001950;P0041;3;694.97;0.1;1876.42
OL001951_1;O001951;P0072;2;579.4;0;1158.8
OL001951_2;O001951;P0248;2;540.63;0;1081.26
OL001951_3;O001951;P0283;3;302.47;0;907.41
OL001952_1;O001952;P0335;6;207.42;0;1244.52
OL001953_1;O001953;P0031;2;675.17;0.05;1282.82
OL001953_2;O001953;P0436;1;646.77;0;646.77
OL001954_1;O001954;P0071;6;564.18;0;3385.08
OL001954_2;O001954;P0457;4;480.94;0.1;1731.38
OL001954_3;O001954;P0013;6;326.64;0;1959.84
OL001954_4;O001954;P0219;1;549.88;0.05;522.39
OL001954_5;O001954;P0289;4;528.94;0.1;1904.18
OL001955_1;O001955;P0354;4;397.17;0.05;1509.25
OL001955_2;O001955;P0317;5;746.16;0.1;3357.72
OL001955_3;O001955;P0232;2;639.0;0.1;1150.2
OL001955_4;O001955;P0362;4;577.1;0;2308.4
OL001956_1;O001956;P0034;2;238.05;0.1;428.49
OL001957_1;O001957;P0459;1;255.21;0.1;229.69
OL001957_2;O001957;P0208;6;744.87;0.2;3575.38
OL001957_3;O001957;P0451;6;615.28;0.1;3322.51
OL001957_4;O001957;P0158;6;182.39;0.05;1039.62
OL001958_1;O001958;P0066;2;324.4;0.2;519.04
OL001958_2;O001958;P0031;2;675.17;0.1;1215.31
OL001958_3;O001958;P0061;3;489.47;0.05;1394.99
OL001958_4;O001958;P0480;5;345.57;0.1;1555.07
OL001959_1;O001959;P0266;6;231.84;0;1391.04
OL001960_1;O001960;P0142;3;383.71;0;1151.13
OL001960_2;O001960;P0227;5;743.62;0;3718.1
OL001961_1;O001961;P0331;2;359.07;0.05;682.23
OL001961_2;O001961;P0422;4;152.75;0.1;549.9
OL001961_3;O001961;P0148;5;570.56;0.1;2567.52
OL001961_4;O001961;P0225;5;147.3;0.05;699.67
OL001962_1;O001962;P0062;2;637.08;0.05;1210.45
OL001962_2;O001962;P0142;6;383.71;0.05;2187.15
OL001962_3;O001962;P0176;6;407.64;0.1;2201.26
OL001963_1;O001963;P0249;2;271.37;0;542.74
OL001964_1;O001964;P0188;3;581.63;0;1744.89
OL001964_2;O001964;P0168;1;500.32;0.1;450.29
OL001964_3;O001964;P0241;3;631.64;0.2;1515.94
OL001965_1;O001965;P0141;1;705.31;0;705.31
OL001966_1;O001966;P0225;2;147.3;0.05;279.87
OL001966_2;O001966;P0018;1;737.23;0.2;589.78
OL001967_1;O001967;P0467;6;100.32;0;601.92
OL001967_2;O001967;P0345;6;590.9;0.05;3368.13
OL001967_3;O001967;P0469;5;58.57;0.2;234.28
OL001967_4;O001967;P0130;3;716.95;0.05;2043.31
OL001968_1;O001968;P0074;2;572.74;0;1145.48
OL001968_2;O001968;P0050;3;746.85;0;2240.55
OL001968_3;O001968;P0357;4;499.59;0.05;1898.44
OL001968_4;O001968;P0064;5;459.02;0.1;2065.59
OL001969_1;O001969;P0462;3;388.14;0;1164.42
OL001970_1;O001970;P0397;4;248.84;0.1;895.82
OL001970_2;O001970;P0342;5;676.4;0.1;3043.8
OL001970_3;O001970;P0490;2;213.0;0.2;340.8
OL001970_4;O001970;P0391;5;426.17;0;2130.85
OL001971_1;O001971;P0172;1;611.34;0.05;580.77
OL001971_2;O001971;P0147;5;331.66;0;1658.3
OL001971_3;O001971;P0204;6;297.04;0;1782.24
OL001971_4;O001971;P0323;2;751.63;0.05;1428.1
OL001972_1;O001972;P0240;5;498.5;0;2492.5
OL001972_2;O001972;P0101;6;37.37;0.2;179.38
OL001973_1;O001973;P0026;2;100.02;0.2;160.03
OL001974_1;O001974;P0170;1;715.35;0;715.35
OL001975_1;O001975;P0447;1;391.3;0;391.3
OL001975_2;O001975;P0300;5;658.65;0;3293.25
OL001975_3;O001975;P0467;4;100.32;0.05;381.22
OL001976_1;O001976;P0349;4;43.17;0;172.68
OL001976_2;O001976;P0408;5;316.09;0;1580.45
OL001977_1;O001977;P0192;6;326.61;0.1;1763.69
OL001977_2;O001977;P0083;2;798.25;0.05;1516.67
OL001977_3;O001977;P0442;3;711.54;0.2;1707.7
OL001977_4;O001977;P0460;5;497.38;0;2486.9
OL001978_1;O001978;P0094;4;775.04;0.1;2790.14
OL001978_2;O001978;P0268;4;388.26;0.1;1397.74
OL001978_3;O001978;P0330;5;515.43;0;2577.15
OL001978_4;O001978;P0278;1;115.77;0.1;104.19
OL001978_5;O001978;P0302;3;201.22;0.1;543.29
OL001979_1;O001979;P0317;2;746.16;0.2;1193.86
OL001980_1;O001980;P0319;3;395.12;0.2;948.29
OL001980_2;O001980;P0168;3;500.32;0;1500.96
OL001980_3;O001980;P0256;4;439.34;0;1757.36
OL001980_4;O001980;P0313;2;686.48;0;1372.96
OL001980_5;O001980;P0482;4;99.4;0.2;318.08
OL001981_1;O001981;P0472;1;789.27;0.2;631.42
OL001981_2;O001981;P0014;5;732.38;0.2;2929.52
OL001981_3;O001981;P0420;1;145.0;0.2;116.0
OL001981_4;O001981;P0274;5;169.86;0;849.3
OL001982_1;O001982;P0251;2;130.39;0;260.78
OL001982_2;O001982;P0354;6;397.17;0.1;2144.72
OL001982_3;O001982;P0092;2;376.04;0;752.08
OL001982_4;O001982;P0053;3;114.83;0.05;327.27
OL001983_1;O001983;P0217;1;571.0;0.2;456.8
OL001984_1;O001984;P0329;5;443.35;0.1;1995.08
OL001984_2;O001984;P0203;6;443.79;0.05;2529.6
OL001985_1;O001985;P0169;3;336.35;0;1009.05
OL001985_2;O001985;P0397;4;248.84;0;995.36
OL001985_3;O001985;P0222;5;780.9;0.2;3123.6
OL001985_4;O001985;P0175;1;544.63;0.1;490.17
OL001986_1;O001986;P0293;6;451.7;0.2;2168.16
OL001986_2;O001986;P0407;3;553.63;0;1660.89
OL001986_3;O001986;P0434;3;193.85;0;581.55
OL001987_1;O001987;P0363;3;514.74;0;1544.22
OL001987_2;O001987;P0093;2;560.53;0;1121.06
OL001987_3;O001987;P0440;2;714.73;0.05;1357.99
OL001988_1;O001988;P0339;2;27.48;0.2;43.97
OL001989_1;O001989;P0333;4;738.45;0;2953.8
OL001989_2;O001989;P0345;6;590.9;0.05;3368.13
OL001989_3;O001989;P0116;1;242.67;0.1;218.4
OL001990_1;O001990;P0484;2;383.24;0.05;728.16
OL001990_2;O001990;P0155;1;333.51;0.1;300.16
OL001990_3;O001990;P0411;4;347.77;0.2;1112.86
OL001990_4;O001990;P0293;2;451.7;0;903.4
OL001990_5;O001990;P0017;4;474.99;0.2;1519.97
OL001991_1;O001991;P0498;1;429.72;0.1;386.75
OL001991_2;O001991;P0381;2;126.93;0.05;241.17
OL001991_3;O001991;P0483;3;787.1;0.2;1889.04
OL001991_4;O001991;P0310;2;494.34;0;988.68
OL001991_5;O001991;P0472;3;789.27;0.05;2249.42
OL001992_1;O001992;P0164;3;385.83;0;1157.49
OL001993_1;O001993;P0494;2;590.15;0;1180.3
OL001993_2;O001993;P0090;1;69.0;0.1;62.1
OL001993_3;O001993;P0405;5;158.47;0.2;633.88
OL001994_1;O001994;P0331;4;359.07;0.1;1292.65
OL001995_1;O001995;P0127;1;461.7;0.1;415.53
OL001995_2;O001995;P0499;3;87.64;0.05;249.77
OL001995_3;O001995;P0410;1;62.25;0.05;59.14
