OrderID;OrderDate_raw;CustomerID;ChannelID;OrderStatus;ShippingCityID;PromoCode
O001341;2022-04-12;C1264;CH3;Shipped;CITY01;BF
O001342;2023-01-06;C1349;CH3;Pending;CITY05;
O001343;2025-05-16;C1071;CH1; Pending;CITY08;WELCOME
O001344;22/11/2024;C1159;CH5;Shipped;CITY05;
O001345;2025-05-14;C1007;CH2;Cancelled;CITY12;SUMMER
O001346;2024-05-15;C1347;CH1;Cancelled;CITY04;
O001347;04/08/2021;C1348;CH2;COMPLETED;CITY05;
O001348;07/12/2021;C1237;CH3;RETURNED;CITY01;
O001349;2022-06-13;C1055;CH1;Completed;CITY01;
O001350;12/28/2021;C1038;CH3;Pending;CITY08;RAMADAN
O001351;2022-07-08;C1072;CH4;Completed;CITY06;
O001352;06/25/2025;C1098;CH2;Cancelled;CITY06;
O001353;2022-10-10;C1023;CH4;RETURNED;CITY11;BF
O001354;2024-03-04;C1199;CH3;Returned;CITY01;
O001355;05/28/2025;C1287;CH3;Pending;CITY02;
O001356;10/17/2021;C1323;CH3; Shipped;CITY03;SUMMER
O001357;2021-05-01;C1332;CH2;Returned;CITY09;
O001358;2022-11-20;C1156;CH5;Pending;CITY12;
O001359;09/29/2021;C1074;CH3;Completed;CITY07;
O001360;2022-11-20;C1339;CH3;COMPLETED;CITY09;WELCOME
O001361;2024-10-22;C1325;CH3;Returned;CITY09;
O001362;05/30/2024;C1214;CH5;Cancelled ;CITY01;
O001363;10/01/2023;C1182;CH4;Cancelled;CITY01;
O001364;2023-07-10;C1116;CH1;Cancelled;CITY05;WELCOME
O001365;02/26/2021;C1287;CH4;Completed;CITY10;
O001366;2022-12-20;C1058;CH4;Pending;CITY03;
O001367;07/04/2021;C1227;CH5;Returned;CITY12;
O001368;2022-11-26;C1053;CH5;Completed;CITY05;RAMADAN
O001369;2024-05-23;C1103;CH5;Pending;CITY12;
O001370;2022-07-09;C1317;CH1;Completed ;CITY07;BF
O001371;2024-03-23;C1108;CH1;Shipped;CITY10;
O001372;2023-02-04;C1201;CH5;Cancelled;CITY03;WELCOME
O001373;2022-01-14;C1037;CH2; Cancelled;CITY08;
O001374;28/11/2025;C1170;CH4;Returned;CITY12;
O001375;2025-11-09;C1225;CH1;Shipped;CITY08;SUMMER
O001376;03/02/2025;C1338;CH4;Pending;CITY09;
O001377;2023-05-29;C1062;CH5;Cancelled;CITY05;
O001378;10/07/2021;C1104;CH2;Returned;CITY03;
O001379;2025-05-18;C1179;CH4;Shipped;CITY11;
O001380;2023-10-04;C1341;CH4;Shipped;CITY07;
O001381;2022-01-14;C1036;CH4;Pending ;CITY09;
O001382;2025-05-24;C1347;CH2;Returned;CITY01;BF
O001383;07/02/2021;C1278;CH2;Returned;CITY01;
O001384;2022-12-04;C1267;CH4;Pending;CITY03;
O001385;2024-03-17;C1279;CH2;Returned;CITY06;SUMMER
O001386;11/01/2022;C1349;CH4;Completed;CITY10;WELCOME
O001387;2025-09-10;C1059;CH4;Returned;CITY12;
O001388;23/10/2024;C1317;CH3;Cancelled;CITY11;
O001389;2023-05-05;C1093;CH2;COMPLETED;CITY04;RAMADAN
O001390;10/08/2024;C1253;CH3;Pending;CITY05;WELCOME
O001391;06/04/2025;C1307;CH2;Cancelled;CITY10;
O001392;2024-12-09;C1123;CH2;Shipped;CITY07;
O001393;2023-04-13;C1219;CH1;Pending;CITY10;RAMADAN
O001394;07/27/2024;C1127;CH5;Completed;CITY12;
O001395;31/10/2021;C1226;CH3;Returned;CITY06;BF
O001396;12/30/2021;C1017;CH4;Pending;CITY05;
O001397;11/14/2024;C1003;CH1;Shipped;CITY08;BF
O001398;26/04/2021;C1308;CH2;Cancelled;CITY01;
O001399;2023-07-03;C1169;CH3;Shipped;CITY03;
O001400;16/11/2022;C1151;CH4;Cancelled;CITY04;SUMMER
O001401;2023-01-06;C1289;CH3;Returned;CITY01;RAMADAN
O001402;10/30/2022;C1047;CH3;Pending;CITY12;
O001403;06/07/2025;C1249;CH2;Cancelled;CITY10;
O001404;2024-03-08;C1201;CH2;Returned;CITY11;
O001405;14/04/2021;C1224;CH5;Cancelled;CITY07;BF
O001406;2021-12-05;C1292;CH4;Cancelled;CITY03;RAMADAN
O001407;30/01/2025;C1349;CH3;Shipped;CITY04;SUMMER
O001408;2025-04-01;C1266;CH5;Shipped;CITY05;SUMMER
O001409;09/28/2024;C1153;CH3;Completed;CITY11;RAMADAN
O001410;06/07/2021;C1344;CH2;Cancelled;CITY04;
O001411;2024-07-28;C1111;CH1;Pending;CITY02;
O001412;04/10/2025;C1125;CH1;Shipped;CITY10;
O001413;2025-09-23;C1108;CH2;Pending;CITY04;
O001414;2021-10-16;C1272;CH2;Completed;CITY04;
O001415;2022-01-18;C1230;CH4;Cancelled;CITY03;
O001416;2023-10-09;C1347;CH1;Completed;CITY09;
O001417;2023-06-26;C1119;CH1;Cancelled;CITY02;BF
O001418;06/07/2023;C1165;CH3;Completed;CITY09;
O001419;2022-07-13;C1337;CH3;Completed;CITY06;
O001420;01/10/2025;C1280;CH2; Cancelled;CITY03;WELCOME
O001421;2022-10-07;C1032;CH1;Shipped;CITY08;WELCOME
O001422;2025-08-26;C1028;CH4; Returned;CITY11;WELCOME
O001423;2025-02-20;C1014;CH1; Shipped;CITY08;
O001424;31/05/2022;C1179;CH2;Pending;CITY08;
O001425;2025-05-25;C1120;CH3;Returned;CITY10;
O001426;03/24/2024;C1257;CH4;Shipped;CITY05;
O001427;2024-09-16;C1232;CH4;Cancelled;CITY06;RAMADAN
O001428;07/08/2021;C1191;CH4;Cancelled;CITY03;
O001429;2023-01-14;C1060;CH3;Cancelled;CITY02;
O001430;2023-02-15;C1121;CH5;Completed;CITY02;WELCOME
O001431;2023-02-07;C1330;CH5;Completed;CITY08;SUMMER
O001432;2025-07-23;C1285;CH2;Pending;CITY01;
O001433;05/07/2022;C1323;CH4;Completed;CITY07;WELCOME
O001434;20/05/2023;C1039;CH3;SHIPPED;CITY02;
O001435;2021-12-05;C1285;CH5;Returned;CITY04;
O001436;08/10/2025;C1236;CH5;Shipped;CITY11;
O001437;2021-12-14;C1126;CH5;Shipped ;CITY03;
O001438;28/11/2022;C1160;CH4;Shipped;CITY11;
O001439;2025-02-03;C1344;CH5;Completed;CITY04;
O001440;17/10/2025;C1316;CH4;Cancelled;CITY07;WELCOME
O001441;2021-08-01;C1269;CH1;Cancelled;CITY01;
O001442;2025-05-04;C1165;CH4;Cancelled;CITY12;SUMMER
O001443;2025-07-08;C1166;CH2;Cancelled;CITY03;
O001444;2025-04-05;C1045;CH3;Returned;CITY07;
O001445;2021-05-25;C1159;CH2;Shipped;CITY09;
O001446;2024-05-20;C1096;CH2;Returned ;CITY10;
O001447;2021-04-22;C1340;CH2;Completed;CITY08;
O001448;2023-07-21;C1122;CH4;Pending;CITY06;
O001449;08/12/2025;C1025;CH5;Returned;CITY04;RAMADAN
O001450;10/08/2023;C1011;CH2;Shipped;CITY07;
O001451;02/13/2025;C1130;CH2;Shipped;CITY08;
O001452;02/06/2023;C1279;CH2;Returned;CITY02;
O001453;2022-05-30;C1164;CH2;Cancelled;CITY02;
O001454;2025-04-10;C1249;CH5;Pending;CITY05;
O001455;28/04/2021;C1158;CH1;Shipped;CITY11;
O001456;2023-09-13;C1165;CH2;Shipped;CITY09;RAMADAN
O001457;19/11/2024;C1166;CH3;Shipped;CITY07;
O001458;2021-08-27;C1036;CH2;Cancelled;CITY03;
O001459;2025-09-28;C1159;CH5;Shipped;CITY08;
O001460;2025-07-25;C1288;CH1;Shipped;CITY02;
O001461;2024-09-28;C1177;CH2; Shipped;CITY04;
O001462;2025-06-28;C1033;CH1;Pending;CITY01;RAMADAN
O001463;2022-02-28;C1166;CH2;Cancelled;CITY02;
O001464;2021-10-12;C1338;CH1;Returned;CITY02;
O001465;03/15/2023;C1333;CH5;Pending;CITY04;
O001466;02/09/2025;C1115;CH4;Pending;CITY11;WELCOME
O001467;2021-04-08;C1127;CH1;Pending;CITY08;
O001468;01/09/2021;C1037;CH3;Completed;CITY07;
O001469;2021-08-11;C1290;CH3;Pending;CITY01;
O001470;19/12/2024;C1298;CH1;Pending;CITY08;
O001471;2021-03-04;C1212;CH4;Completed;CITY07;WELCOME
O001472;2023-05-28;C1112;CH4;Cancelled;CITY04;SUMMER
O001473;13/10/2022;C1133;CH4;Shipped;CITY05;
O001474;07/10/2025;C1082;CH3;Cancelled;CITY03;BF
O001475;2024-05-30;C1239;CH1; Completed;CITY01;
O001476;22/03/2024;C1271;CH3;Returned;CITY03;
O001477;01/08/2021;C1044;CH5;Completed;CITY12;
O001478;04/07/2025;C1071;CH2;Returned;CITY08;BF
O001479;18/02/2022;C1158;CH1;Cancelled;CITY09;
O001480;2024-12-16;C1004;CH2;Shipped;CITY01;
O001481;2023-04-12;C1231;CH4;Completed;CITY11;
O001482;2023-10-29;C1319;CH2;Cancelled;CITY01;
O001483;2022-10-10;C1117;CH4;Pending;CITY05;SUMMER
O001484;2023-09-03;C1127;CH2;Returned;CITY07;SUMMER
O001485;06/15/2022;C1222;CH3;Completed;CITY07;
O001486;2023-07-15;C1027;CH3;Completed;CITY12;BF
O001487;24/09/2024;C1268;CH4;Cancelled;CITY11;
O001488;04/27/2023;C1269;CH1;Returned;CITY10;
O001489;25/10/2023;C1184;CH3;Pending;CITY10;
O001490;24/09/2022;C1228;CH5;Returned;CITY07;
O001491;09/03/2022;C1224;CH4;Completed;CITY09;
O001492;19/08/2023;C1080;CH4;Cancelled;CITY04;
O001493;06/05/2022;C1333;CH2;Completed;CITY12;
O001494;29/12/2023;C1325;CH3;Shipped;CITY03;RAMADAN
O001495;10/01/2022;C1199;CH1;Pending;CITY08;SUMMER
O001496;2022-10-17;C1240;CH2;Cancelled;CITY03;
O001497;08/08/2024;C1007;CH4;Cancelled;CITY04;WELCOME
O001498;09/07/2024;C1101;CH1;Shipped;CITY06;
O001499;11/06/2023;C1343;CH5;Completed;CITY09;
O001500;2025-04-04;C1029;CH4;Cancelled;CITY10;
O001501;09/14/2023;C1328;CH4;Pending;CITY05;RAMADAN
O001502;13/11/2022;C1029;CH3;Returned;CITY10;WELCOME
O001503;2022-06-03;C1147;CH3;Shipped;CITY12;
O001504;2025-03-25;C1106;CH4;Pending;CITY07;
O001505;06/13/2023;C1264;CH5;Cancelled;CITY03;
O001506;2023-05-08;C1287;CH3;Returned;CITY02;
O001507;03/29/2025;C1313;CH2;Completed;CITY06;
O001508;2024-12-14;C1015;CH1;Completed;CITY12;
O001509;2023-07-29;C1273;CH1;Returned;CITY06;
O001510;24/08/2022;C1056;CH4;Pending;CITY04;
O001511;04/03/2023;C1163;CH5;Shipped;CITY02;
O001512;2025-04-02;C1287;CH5;Returned;CITY10;
O001513;2022-02-21;C1063;CH5;Pending;CITY01;BF
O001514;02/11/2021;C1122;CH1;Completed;CITY01;BF
O001515;2024-03-25;C1306;CH2;Pending;CITY10;BF
O001516;2022-01-20;C1300;CH2;Pending;CITY07;
O001517;07/23/2021;C1209;CH4;Shipped;CITY01;
O001518;2022-01-01;C1234;CH2;Returned;CITY04;
O001519;2022-10-01;C1126;CH1;Shipped;CITY06;
O001520;12/03/2023;C1055;CH3; Pending;CITY02;
O001521;07/23/2022;C1080;CH1;Shipped;CITY04;RAMADAN
O001522;2025-10-22;C1285;CH5;Shipped;CITY03;
O001523;06/29/2024;C1191;CH1;Returned;CITY05;
O001524;11/26/2025;C1204;CH2;Pending;CITY03;SUMMER
O001525;08/31/2023;C1266;CH3;Returned;CITY03;BF
O001526;2023-05-04;C1045;CH4;Pending;CITY12;BF
O001527;05/01/2021;C1054;CH3;Returned;CITY08;WELCOME
O001528;04/12/2023;C1009;CH3;Returned;CITY01;SUMMER
O001529;11/30/2022;C1328;CH5;Shipped;CITY11;RAMADAN
O001530;2023-05-31;C1229;CH4;Pending;CITY11;
O001531;03/08/2023;C1002;CH5; Cancelled;CITY05;
O001532;2025-10-06;C1029;CH3;Cancelled;CITY07;SUMMER
O001533;07/10/2022;C1282;CH4;Shipped;CITY04;
O001534;2025-12-17;C1018;CH5;Cancelled;CITY05;RAMADAN
O001535;2025-07-18;C1072;CH4;Shipped;CITY09;
O001536;2025-09-07;C1287;CH1;Cancelled;CITY03;
O001537;2024-09-27;C1109;CH3;Completed;CITY12;RAMADAN
O001538;2023-08-18;C1293;CH1;Shipped;CITY05;
O001539;2025-09-29;C1285;CH2; Shipped;CITY08;BF
O001540;07/23/2023;C1233;CH3;Pending;CITY02;
O001541;2024-12-28;C1273;CH4;Returned;CITY01;
O001542;09/25/2021;C1330;CH1;Cancelled;CITY02;BF
O001543;2024-06-20;C1148;CH3;Returned;CITY09;SUMMER
O001544;2021-10-09;C1205;CH2;Returned;CITY06;SUMMER
O001545;2024-09-29;C1213;CH5;Completed;CITY08;
O001546;21/09/2024;C1261;CH1;Completed;CITY09;BF
O001547;10/14/2025;C1022;CH3;Completed;CITY12;
O001548;2023-10-17;C1227;CH2;Pending;CITY07;
O001549;11/12/2025;C1261;CH1;SHIPPED;CITY10;
O001550;2023-03-10;C1216;CH5;Cancelled;CITY03;SUMMER
O001551;09/03/2025;C1028;CH4;Cancelled;CITY05;BF
O001552;08/08/2021;C1293;CH4;Cancelled;CITY12;
O001553;08/03/2023;C1132;CH1;Shipped;CITY12;WELCOME
O001554;2023-06-22;C1235;CH4;Completed;CITY10;
O001555;2021-01-20;C1025;CH2;Returned;CITY02;RAMADAN
O001556;20/11/2024;C1069;CH5;Completed;CITY11;
O001557;16/11/2025;C1223;CH2;Completed;CITY09;RAMADAN
O001558;12/20/2022;C1306;CH4;Pending;CITY11;SUMMER
O001559;14/12/2023;C1279;CH1;Returned;CITY06;WELCOME
O001560;2022-06-04;C1255;CH4;Completed;CITY12;
O001561;2024-03-28;C1075;CH2;Shipped;CITY10;
O001562;14/05/2024;C1148;CH1;Pending;CITY03;
O001563;2024-04-04;C1058;CH5;RETURNED;CITY12;
O001564;2023-07-17;C1059;CH2;Completed;CITY05;SUMMER
O001565;11/06/2023;C1140;CH5;Shipped;CITY02;
O001566;17/06/2023;C1117;CH4;Pending;CITY12;
O001567;06/03/2024;C1119;CH2;Completed;CITY04;
O001568;10/29/2023;C1095;CH1;Returned;CITY09;BF
O001569;2023-07-23;C1112;CH5;Returned;CITY07;
O001570;2021-11-18;C1312;CH1; Completed;CITY12;RAMADAN
O001571;2024-10-05;C1040;CH3;Shipped;CITY06;
O001572;2025-04-16;C1102;CH5;Completed;CITY10;
O001573;02/07/2024;C1230;CH1;Cancelled;CITY04;
O001574;2023-12-23;C1110;CH1;Shipped;CITY04;BF
O001575;02/14/2025;C1167;CH3;Completed;CITY11;
O001576;2025-07-09;C1166;CH5;Shipped;CITY05;SUMMER
O001577;2021-01-29;C1267;CH1;Shipped;CITY06;SUMMER
O001578;09/24/2021;C1320;CH4;Completed;CITY11;WELCOME
O001579;04/07/2023;C1149;CH4;Cancelled;CITY09;
O001580;17/06/2022;C1182;CH2;Returned;CITY05;
O001581;2023-12-29;C1287;CH1;Cancelled;CITY09;
O001582;2023-04-18;C1197;CH2;Pending;CITY06;
O001583;2023-09-28;C1143;CH3;Completed;CITY09;
O001584;23/07/2022;C1088;CH4;Completed;CITY02;
O001585;2025-01-31;C1188;CH3;Completed;CITY02;RAMADAN
O001586;2022-10-29;C1084;CH3;Cancelled;CITY12;
O001587;2024-11-21;C1063;CH2;Pending;CITY06;
O001588;24/03/2024;C1341;CH3;Pending;CITY06;RAMADAN
O001589;2021-11-17;C1241;CH1;Cancelled;CITY12;RAMADAN
O001590;2021-09-14;C1229;CH4;Shipped;CITY06;
O001591;03/23/2024;C1148;CH3;Returned;CITY07;
O001592;04/13/2025;C1095;CH1;Cancelled ;CITY12;RAMADAN
O001593;27/03/2023;C1206;CH3;Returned;CITY03;
O001594;14/08/2021;C1181;CH3;Cancelled;CITY06;
O001595;2025-09-29;C1093;CH2;Shipped;CITY03;BF
O001596;11/15/2025;C1218;CH1;Cancelled;CITY01;
O001597;18/03/2021;C1288;CH5;Shipped;CITY07;
O001598;2022-04-08;C1241;CH2;Completed;CITY05;
O001599;15/09/2023;C1003;CH2;Pending;CITY11;BF
O001600;2024-10-05;C1347;CH2;Pending;CITY11;
O001601;28/04/2021;C1243;CH5;Cancelled;CITY04;
O001602;2025-03-12;C1237;CH1;Returned;CITY08;
O001603;04/30/2022;C1056;CH3;Shipped;CITY01;
O001604;2021-12-07;C1089;CH4;Completed;CITY07;
O001605;18/05/2024;C1298;CH3;Pending;CITY06;WELCOME
O001606;2022-05-04;C1185;CH2;Pending;CITY03;RAMADAN
O001607;2024-04-02;C1022;CH3;SHIPPED;CITY03;BF
O001608;07/22/2021;C1244;CH1;Pending;CITY05;RAMADAN
O001609;09/10/2024;C1104;CH4;Completed;CITY12;
O001610;2025-02-25;C1002;CH2; Pending;CITY02;
O001611;07/15/2023;C1109;CH5;Cancelled;CITY11;
O001612;11/05/2021;C1291;CH1;Pending;CITY12;WELCOME
O001613;2022-10-12;C1149;CH4;Shipped;CITY03;RAMADAN
O001614;2023-03-31;C1028;CH2;Returned;CITY02;SUMMER
O001615;2024-04-03;C1161;CH1; Shipped;CITY05;
O001616;14/10/2023;C1278;CH5;Completed;CITY11;
O001617;2022-05-08;C1121;CH3;Cancelled;CITY10;
O001618;08/29/2023;C1009;CH1;Completed;CITY10;
O001619;2023-09-17;C1292;CH2;Returned ;CITY03;
O001620;05/07/2021;C1305;CH3; Pending;CITY11;
O001621;2024-05-19;C1071;CH5;Cancelled;CITY04;
O001622;2025-06-09;C1089;CH4;Shipped;CITY08;RAMADAN
O001623;2021-10-21;C1175;CH1;Pending;CITY06;RAMADAN
O001624;03/21/2023;C1151;CH2;Shipped;CITY03;
O001625;13/09/2024;C1325;CH1;Cancelled;CITY08;
O001626;16/12/2021;C1108;CH2;Cancelled;CITY01;
O001627;2024-02-25;C1225;CH5;Cancelled;CITY02;BF
O001628;01/12/2024;C1001;CH2;Shipped;CITY12;
O001629;2025-10-20;C1249;CH1;Completed;CITY06;
O001630;11/26/2023;C1164;CH1;Cancelled;CITY08;
O001631;20/10/2022;C1120;CH2;Completed;CITY07;
O001632;19/09/2025;C1097;CH3;Completed;CITY08;WELCOME
O001633;2023-01-30;C1264;CH2;Completed;CITY03;
O001634;03/24/2024;C1338;CH5;Completed;CITY08;
O001635;2024-11-25;C1164;CH1;RETURNED;CITY07;
O001636;03/10/2021;C1161;CH3;Completed;CITY02;SUMMER
O001637;27/05/2021;C1114;CH3;Completed;CITY11;
O001638;2022-05-31;C1319;CH4;Shipped;CITY09;
O001639;30/01/2022;C1271;CH1;Shipped;CITY09;
O001640;24/01/2023;C1289;CH3; Returned;CITY01;BF
O001641;05/07/2024;C1020;CH2;Cancelled;CITY07;
O001642;05/30/2022;C1349;CH3;Completed;CITY09;WELCOME
O001643;2025-03-13;C1166;CH5;Completed;CITY05;
O001644;2025-03-20;C1124;CH4;Shipped;CITY07;SUMMER
O001645;2022-09-20;C1226;CH4;Shipped;CITY01;
O001646;08/20/2021;C1229;CH4;Returned;CITY06;BF
O001647;2025-10-19;C1142;CH4;Shipped;CITY05;
O001648;2021-09-28;C1189;CH4;Cancelled;CITY09;
O001649;2022-03-18;C1005;CH4;Cancelled;CITY09;
O001650;02/06/2025;C1325;CH2;Shipped;CITY09;RAMADAN
O001651;2021-08-06;C1215;CH3;Returned;CITY04;
O001652;07/03/2023;C1310;CH1;Pending;CITY08;
O001653;2022-09-06;C1118;CH2;Shipped;CITY05;
O001654;02/08/2024;C1236;CH5;Completed;CITY02;WELCOME
O001655;2023-06-05;C1348;CH4;Returned;CITY05;
O001656;2025-01-13;C1245;CH2;Pending;CITY01;
O001657;2021-04-06;C1168;CH3;Cancelled;CITY03;SUMMER
O001658;2025-10-29;C1304;CH1;Cancelled;CITY09;
O001659;2021-07-25;C1162;CH4;Cancelled ;CITY01;
O001660;2022-05-26;C1127;CH4;Completed;CITY08;
O001661;13/01/2025;C1165;CH5;Pending;CITY02;
O001662;13/07/2023;C1184;CH4;Completed;CITY02;
O001663;2024-03-04;C1087;CH4;Cancelled ;CITY10;RAMADAN
O001664;2025-10-18;C1043;CH3;Cancelled;CITY05;
O001665;09/14/2023;C1207;CH5;Cancelled;CITY08;BF
O001666;2025-03-31;C1029;CH4;Returned;CITY09;BF
O001667;04/06/2021;C1290;CH4;Pending;CITY03;
O001668;13/05/2021;C1168;CH1;Cancelled;CITY03;
O001669;01/04/2021;C1219;CH5;Completed;CITY10;
O001670;23/10/2022;C1019;CH1;Shipped;CITY08;SUMMER
O001671;11/05/2023;C1145;CH3;Pending;CITY07;
O001672;02/08/2024;C1119;CH3;Returned;CITY11;
O001673;05/16/2023;C1237;CH3;Completed;CITY03;
O001674;2021-07-16;C1007;CH5; Returned;CITY11;WELCOME
O001675;2023-06-17;C1193;CH1;Shipped;CITY07;
O001676;2023-01-07;C1023;CH5;Completed;CITY08;
O001677;2023-11-22;C1147;CH2;Returned;CITY05;
O001678;06/08/2022;C1144;CH4;Returned;CITY06;
O001679;2023-05-22;C1134;CH3;Completed;CITY01;SUMMER
O001680;01/16/2024;C1260;CH1;Returned;CITY07;
O001681;29/06/2025;C1224;CH5;Returned;CITY06;WELCOME
O001682;2025-03-14;C1047;CH3;Completed;CITY01;
O001683;05/26/2025;C1195;CH5;Returned;CITY04;
O001684;21/02/2022;C1244;CH2;Returned;CITY11;
O001685;2022-12-18;C1347;CH2;Completed;CITY12;
O001686;30/12/2023;C1229;CH5;Returned;CITY04;RAMADAN
O001687;08/01/2021;C1338;CH5; Shipped;CITY10;
O001688;2021-03-29;C1082;CH4;Pending;CITY07;
O001689;01/03/2024;C1235;CH1;Completed;CITY05;
O001690;06/12/2025;C1216;CH5;Returned;CITY07;
O001691;11/18/2021;C1323;CH3;Completed;CITY10;
O001692;2025-12-18;C1132;CH3;Returned;CITY05;
O001693;15/05/2023;C1216;CH4;Pending ;CITY10;BF
O001694;05/07/2023;C1269;CH5; Shipped;CITY06;
O001695;18/09/2025;C1244;CH3;Shipped;CITY10;SUMMER
O001696;03/07/2021;C1270;CH3;Completed;CITY12;
O001697;2023-11-13;C1339;CH3;Shipped;CITY06;
O001698;22/07/2021;C1160;CH3;Completed;CITY04;
O001699;2021-06-27;C1030;CH2;Pending;CITY09;
O001700;18/04/2021;C1039;CH2;Shipped;CITY11;
O001701;2025-01-15;C1127;CH1;COMPLETED;CITY05;
O001702;11/20/2021;C1055;CH4;Shipped;CITY10;
O001703;14/04/2023;C1138;CH2;Cancelled;CITY05;
O001704;18/11/2021;C1260;CH3;Returned;CITY09;
O001705;09/07/2025;C1050;CH4;Pending;CITY04;RAMADAN
O001706;2024-11-20;C1329;CH3;Completed;CITY08;
O001707;2024-02-19;C1149;CH3;Cancelled;CITY04;
O001708;04/01/2021;C1175;CH3;Shipped;CITY09;
O001709;2024-11-17;C1013;CH5;Completed;CITY12;
O001710;28/07/2024;C1051;CH1;Cancelled;CITY11;
O001711;02/28/2023;C1342;CH2;Cancelled;CITY12;
O001712;2023-10-11;C1339;CH3;Cancelled;CITY10;
O001713;2023-07-16;C1291;CH2;Returned;CITY10;
O001714;2024-08-09;C1169;CH2;Cancelled;CITY08;
O001715;2023-02-17;C1184;CH1;Cancelled;CITY01;
O001716;27/11/2025;C1332;CH4;CANCELLED;CITY04;BF
O001717;2022-10-12;C1099;CH1;Completed;CITY05;
O001718;2022-05-30;C1334;CH5;Pending;CITY12;
O001719;04/20/2025;C1252;CH4;Completed;CITY04;
O001720;07/06/2025;C1015;CH2;Completed;CITY01;
O001721;2024-11-06;C1192;CH1;Completed;CITY04;SUMMER
O001722;2023-01-29;C1214;CH4;Pending;CITY03;
O001723;2025-12-31;C1218;CH2;Completed;CITY07;WELCOME
O001724;2021-11-02;C1296;CH2;Completed;CITY02;SUMMER
O001725;2023-06-27;C1311;CH4;Cancelled;CITY07;
O001726;07/22/2023;C1178;CH5;Shipped;CITY11;BF
O001727;2021-02-02;C1059;CH2;Cancelled;CITY11;
O001728;05/08/2024;C1122;CH4;Completed;CITY05;RAMADAN
O001729;12/12/2025;C1334;CH5;Completed;CITY12;
O001730;06/16/2024;C1130;CH2;Shipped;CITY12;WELCOME
O001731;02/09/2025;C1149;CH3;Completed;CITY12;
O001732;2024-10-21;C1005;CH3;Returned;CITY10;SUMMER
O001733;2024-04-22;C1285;CH5;Shipped;CITY10;SUMMER
O001734;10/30/2025;C1206;CH2;Cancelled;CITY03;BF
O001735;2022-06-09;C1275;CH2;Completed;CITY02;SUMMER
O001736;11/18/2021;C1104;CH4; Pending;CITY08;
O001737;2025-06-10;C1294;CH4;Pending;CITY08;RAMADAN
O001738;11/30/2023;C1194;CH2;Pending;CITY03;
O001739;12/18/2024;C1340;CH1;Shipped;CITY02;
O001740;2025-03-31;C1194;CH5;Returned;CITY08;
O001741;09/02/2024;C1114;CH5;Shipped;CITY12;SUMMER
O001742;2025-08-30;C1131;CH3;Cancelled;CITY02;
O001743;06/16/2024;C1072;CH1;Shipped;CITY12;
O001744;2023-02-11;C1306;CH3;Shipped;CITY11;
O001745;07/07/2021;C1001;CH4;Completed;CITY04;
O001746;06/03/2023;C1253;CH4;Shipped;CITY04;WELCOME
O001747;29/04/2025;C1302;CH4;Returned;CITY07;
O001748;08/03/2021;C1062;CH2;Shipped;CITY07;
O001749;11/15/2025;C1071;CH4;Pending;CITY02;
O001750;08/02/2024;C1290;CH1;Completed;CITY01;WELCOME
O001751;11/16/2021;C1099;CH5;Completed ;CITY01;
O001752;2021-11-17;C1018;CH3;Pending ;CITY09;
O001753;2021-05-20;C1018;CH3;Returned;CITY01;SUMMER
O001754;06/09/2023;C1158;CH1;Cancelled;CITY07;
O001755;2021-07-28;C1200;CH2;Shipped;CITY05;
O001756;2023-03-07;C1147;CH2;COMPLETED;CITY10;
O001757;11/10/2025;C1249;CH3;Completed;CITY12;
O001758;2022-12-10;C1217;CH5;Returned;CITY03;
O001759;2022-04-11;C1145;CH4;Shipped;CITY03;
O001760;10/08/2022;C1217;CH3;Cancelled;CITY05;
O001761;25/06/2022;C1220;CH3;Shipped ;CITY01;
O001762;01/24/2024;C1014;CH5;Pending;CITY05;
O001763;03/09/2022;C1312;CH4;Returned;CITY09;RAMADAN
O001764;2023-02-23;C1086;CH3;Completed;CITY11;WELCOME
O001765;12/03/2023;C1176;CH3;Completed;CITY03;SUMMER
O001766;30/10/2025;C1288;CH5;Completed;CITY04;
O001767;02/26/2024;C1269;CH3;Completed;CITY08;
O001768;2021-03-13;C1308;CH3;Shipped;CITY12;
O001769;2024-05-30;C1161;CH5;Shipped;CITY12;
O001770;09/24/2022;C1097;CH1;Shipped;CITY03;
O001771;2025-03-15;C1123;CH4;Pending;CITY09;
O001772;2025-03-16;C1287;CH2;Shipped;CITY05;
O001773;2025-08-17;C1165;CH3;Shipped;CITY04;WELCOME
O001774;2023-08-29;C1259;CH1;Shipped;CITY09;WELCOME
O001775;2022-02-25;C1134;CH4;Completed;CITY04;BF
O001776;04/12/2025;C1077;CH5;Cancelled;CITY01;
O001777;21/02/2022;C1119;CH4;Cancelled;CITY12;
O001778;06/30/2021;C1102;CH4;Shipped ;CITY04;
O001779;24/05/2022;C1300;CH1;Shipped;CITY09;
O001780;06/01/2025;C1229;CH5;Completed;CITY10;
O001781;04/19/2022;C1026;CH4;Shipped;CITY05;
O001782;22/12/2025;C1081;CH1;Returned;CITY09;
O001783;2023-04-15;C1012;CH4;Cancelled;CITY11;WELCOME
O001784;10/15/2024;C1126;CH4;Pending;CITY09;
O001785;06/20/2023;C1149;CH3;Returned;CITY10;
O001786;2025-07-22;C1264;CH2;Returned;CITY02;BF
O001787;15/09/2022;C1109;CH4;PENDING;CITY09;
